Id,EventDate,EventID,RoundNumber,GameID,Condition,Scenario,Length,WinnerFaction,WinnerCCCode,WinnerMeta,WinnerTheme1,WinnerTheme2,WinnerCaster1,WinnerCaster2,WinnerCP,WinnerAPD,OpponentFaction,OpponentCCCode,OpponentMeta,OpponentTheme1,OpponentTheme2,OpponentCaster1,OpponentCaster2,OpponentCP,OpponentAPD
82,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,3,1531eefc-f7bf-4db2-8e40-4106a4d7bb24,Death Clock,5. Outlast,4,Circle Orboros,c8101b_-0jcG5K4B5454eE4Z5q4_525w525w___-0pexjGjGjwjwjEjEjEjEjEg4g4g45gfF5e5e5f5f,Baraboo,[Theme] The Devourer's Host,[Theme] The Bones of Orboros,Morvahna 2,Thorle 1,4,49,Cryx,,Green Bay,,,,,0,0
83,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,3,da787823-b774-4ce5-b581-605b5b7d405a,Death Clock,5. Outlast,5,Grymkin,,Green Bay,,,,,4,53,Cygnar,c1101b_-0nbS9c9cf6akanaj9cbzbz___-0FeS9G9Aaminif9uieie6iiMiha09Uikil,"Chicago, IL",[Theme] Heavy Metal,[Theme] Gravediggers,Nemo 3,Haley 3,2,29
84,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,3,c8d349a8-85e0-408d-a074-6052ff3c82b5,Assassination,5. Outlast,2,Circle Orboros,c8101b_-0jgM4B5H5H5H5H5H5Hfrc94k545i5f5656___-0p4a4QjFjF4H4Hg4g4g45g5gk85f5fi7,"Chicago, IL",[Theme] The Devourer's Host,[Theme] The Bones of Orboros,Una 2,Krueger 2,0,12,Cryx,,"Milwaukee, WI",,,,,0,0
85,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,3,207f9cf3-d840-47c1-a756-a3f0a003b7cc,Scenario,5. Outlast,4,Trollbloods,c7101b_-0bfnjnjn9Djp0h4kfJfJ6Rfp0l0m___-0a4N0r9Djq6G6M6O0l0miTbKiTcB,Menomonee,[Theme] The Power of Dhunia,[Theme] Band of Heroes,Doomshaper 3,Madrak 1,7,54,Skorne,c9101b_-0LgO6r6r6U4x4D5G6Acv5VhVhV___-0k6I4v4x6S4C6v6vcvgg5V6p6F6WhVhV,Menomonee,[Theme] Imperial Warhost,[Theme] Winds of Death,Zaadesh 2,Rasheth 1,2,35
86,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,3,132d49da-55d1-486f-b9c8-2f50da16b705,Scenario,5. Outlast,4,Grymkin,ce101b_-0rhvh2h2hyhyhyh4h4h5h5h6h6h7h7h7hmhmhmhmhn___-0rhth2h2hyhyh6h6h7h7h7h3h3j6hmhmhmhmhn,"Milwaukee, WI",[Theme] Dark Menagerie,[Theme] Dark Menagerie,King of Nothing 1,Dreamer 1,5,72,Minions,,"Oshkosh, WI",,,,,0,38
87,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,3,59ce37ba-7bb9-41c6-8de0-75246f1cc286,Assassination,5. Outlast,3,Skorne,c9101b_-0Lju6reFeF6U4x6S4CfIea6reF5G5U___-0H3ZjcjgjgjR6w6w6L6LjX0Ofl0OfljDjO5U,"Madison, WI",[Theme] Imperial Warhost,[Theme] Disciples of Agony,Jalaam 1,Morghoul 2,0,15,Trollbloods,c7101b_-0biViRiRjpiU7h0hjq6R6R0ki-k8___-0D59fm0ijqfI6G6Rffezj5j3,"Madison, WI",[Theme] The Power of Dhunia,[Theme] Kriel Company,Borka 2,Grim 1,0,11
88,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,3,824af453-0af2-4151-9cba-7b26db2075b1,Assassination,5. Outlast,3,Cryx,c4101b_-0B0F1h1h1h1h2Ai22oi5hZh_hZh_bBbB___-0Ukv1s1x1f1fe21s1sj62k2B2B3232,Baraboo,[Theme] Dark Host,[Theme] Black Industries,Skarre 1,Deneghra 1,1,23,Cygnar,c1101b_-0efN9G9Hakaj9cdhada5a6a5a6bz__8Wf5awaw7i3Wagag7_a49R9Sbz,"Milwaukee, WI",[Theme] Storm Division,[Theme] Cygnar (default),Maddox 1,Caine 2,1,6
89,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,4,d1103601-41d2-4ff7-aea4-f7b021cb1e35,Assassination,6. Recon,5,Trollbloods,c7101b_-0bfnjnjn9Djp0h4kfJfJ6Rfp0l0m___-0a4N0r9Djq6G6M6O0l0miTbKiTcB,Menomonee,[Theme] The Power of Dhunia,[Theme] Band of Heroes,Doomshaper 3,Madrak 1,0,22,Cryx,,Green Bay,,,,,1,0
90,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,4,72f7add1-4c4a-470b-94b6-280ee9d54677,Scenario,6. Recon,3,Grymkin,,Green Bay,,,,,6,78,Legion of Everblight,,"Oshkosh, WI",,,,,1,21
91,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,4,c88f0ac6-9132-4ae7-addd-202b1d248e00,Concession,6. Recon,3,Minions,cb101b_-0P131d1d0L0LfIbHj6bOjV7y7Ffy2N___-0v494cbN4djWj_bOk6k6jXkckckckc,Baraboo,[Theme] Will Work for Food,[Theme] The Blindwater Congregation,Arkadius 1,Maelok 1,3,89,Circle Orboros,c8101b_-0jgM4B5H5H5H5H5H5Hfrc94k545i5f5656___-0p4a4QjFjF4H4Hg4g4g45g5gk85f5fi7,"Chicago, IL",[Theme] The Devourer's Host,[Theme] The Bones of Orboros,Una 2,Krueger 2,1,31
92,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,4,80f10671-821a-4ede-8c82-7fb4a60e4a0b,Scenario,6. Recon,4,Cryx,c4101b_-0U0B1w1x1f1f1ue21h1hj62B2B3232___-0B0Fd-1h1h2Ai22E2n2oi5h-h_bBbB,"Milwaukee, WI",[Theme] Black Industries,[Theme] Dark Host,Deneghra 2,Skarre 1,6,39,Circle Orboros,c8101b_-0jcG5K4B5454eE4Z5q4_525w525w___-0pexjGjGjwjwjEjEjEjEjEg4g4g45gfF5e5e5f5f,Baraboo,[Theme] The Devourer's Host,[Theme] The Bones of Orboros,Morvahna 2,Thorle 1,1,77
93,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,4,9e12a092-605d-428f-be80-7762da6dff23,Scenario,6. Recon,3,Cryx,c4101b_-0B0Fd-1h1h2Ai22Ej62oi5i5i5bB___-0U0B1w191f1f1v1v1v1vj62k2kf02B2B3232,"Madison, WI",[Theme] Dark Host,[Theme] Black Industries,Skarre 1,Deneghra 2,6,15,Skorne,c9101b_-0Lju6reFeF6U4x6S4CfIea6reF5G5U___-0H3ZjcjgjgjR6w6w6L6LjX0Ofl0OfljDjO5U,"Madison, WI",[Theme] Imperial Warhost,[Theme] Disciples of Agony,Jalaam 1,Morghoul 2,1,13
94,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,4,6b60e2e2-5e0a-4dbb-b70e-bc935b85ee39,Scenario,6. Recon,3,Cryx,,"Milwaukee, WI",,,,,5,38,Skorne,c9101b_-0LgO6r6r6U4x4D5G6Acv5VhVhV___-0k6I4v4x6S4C6v6vcvgg5V6p6F6WhVhV,Menomonee,[Theme] Imperial Warhost,[Theme] Winds of Death,Zaadesh 2,Rasheth 1,0,2
95,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,4,45a998c6-505e-45a0-a1a6-7f62b0da4b37,Scenario,6. Recon,4,Grymkin,ce101b_-0rhvh2h2hyhyhyh4h4h5h5h6h6h7h7h7hmhmhmhmhn___-0rhth2h2hyhyh6h6h7h7h7h3h3j6hmhmhmhmhn,"Milwaukee, WI",[Theme] Dark Menagerie,[Theme] Dark Menagerie,King of Nothing 1,Dreamer 1,6,62,Trollbloods,c7101b_-0biViRiRjpiU7h0hjq6R6R0ki-k8___-0D59fm0ijqfI6G6Rffezj5j3,"Madison, WI",[Theme] The Power of Dhunia,[Theme] Kriel Company,Borka 2,Grim 1,1,51
96,4/28/2018,ca4e2424-dd5c-4bbb-afb5-42717141301f,4,ab950be2-a795-42dd-8abc-bcfb31c5d483,Scenario,6. Recon,4,Cryx,c4101b_-0B0F1h1h1h1h2Ai22oi5hZh_hZh_bBbB___-0Ukv1s1x1f1fe21s1sj62k2B2B3232,Baraboo,[Theme] Dark Host,[Theme] Black Industries,Skarre 1,Deneghra 1,8,60,Minions,,"Oshkosh, WI",,,,,3,33
97,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,8cbcb486-d54b-4e78-82e1-eb6999dd6c1f,Assassination,5. Outlast,6,Trollbloods,,Milano,,,,,4,108,Cryx,,Brescia,,,,,0,25
98,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,49fdfcd7-9e79-4fd1-a217-72e0e0ef996a,Scenario,5. Outlast,3,Retribution of Scyrah,,Genova,,,,,7,79,Legion of Everblight,,France,,,,,1,17
99,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,f4eeec84-4d82-44bb-9f07-99b177eaf1cd,Scenario,5. Outlast,3,Convergence of Cyriss,,Genova,,,,,6,75,Khador,,Brescia,,,,,1,44
100,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,6f79a5e4-fd4b-4789-90a1-4eed1c874c5e,Assassination,5. Outlast,5,Circle Orboros,,Slovenia,,,,,5,17,Skorne,,Milano,,,,,1,52
101,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,17506bfa-2659-4e29-8a90-439b75357627,Scenario,5. Outlast,3,Khador,,Calabria,,,,,8,29,Cygnar,,Ancona,,,,,1,24
102,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,fcca13f1-d398-42f4-9fe8-1f37296363e6,Assassination,5. Outlast,4,Legion of Everblight,,France,,,,,2,44,Protectorate of Menoth,,Brescia,,,,,0,28
103,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,3cfe6099-1106-4f15-abf2-2908bb2a41cb,Scenario,5. Outlast,4,Convergence of Cyriss,,Milano,,,,,6,80,Protectorate of Menoth,,Emilia,,,,,0,31
104,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,71556c0a-5007-4171-a943-b633fdbf0790,Scenario,5. Outlast,5,Cryx,,Roma,,,,,7,95,Circle Orboros,,Emilia,,,,,2,46
105,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,5ec3c616-7b4a-4d85-85bf-3ad91bac756c,Scenario,5. Outlast,4,Circle Orboros,,Roma,,,,,5,64,Protectorate of Menoth,,Brescia,,,,,0,40
106,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,ce46cc79-6249-49d0-a061-6a75b6078cba,Assassination,5. Outlast,5,Trollbloods,,Germany,,,,,5,67,Protectorate of Menoth,,Slovenia,,,,,4,17
107,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,4619a7ce-4c0b-4938-90f0-5d2c87bac02e,Assassination,5. Outlast,4,Cryx,,Roma,,,,,3,50,Retribution of Scyrah,,Genova,,,,,0,57
108,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,8fa6c008-e2ad-494f-b0c2-518099427c72,Assassination,5. Outlast,6,Skorne,,France,,,,,2,52,Cygnar,,Genova,,,,,0,85
109,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,fe1b6de5-b39a-4c4d-81db-13da72a4b262,Scenario,5. Outlast,5,Cygnar,,Slovenia,,,,,7,101,Cryx,,Russia,,,,,2,71
110,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,610150ce-2e7e-4848-9048-ff640446ced6,Assassination,5. Outlast,4,Skorne,,Slovenia,,,,,4,80,Cygnar,,Russia,,,,,0,23
111,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,089558bf-c3e4-40ea-b544-9c9d6adc37df,Assassination,5. Outlast,4,Cryx,,France,,,,,0,0,Cygnar,,Milano,,,,,0,48
112,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,fbce5c2e-d244-4e85-978d-43e708a45934,Assassination,5. Outlast,5,Grymkin,,Pisa,,,,,3,70,Circle Orboros,,Milano,,,,,3,20
113,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,2c0563b6-5aa8-4e0f-844f-2f72954176d5,Scenario,5. Outlast,5,Circle Orboros,,France,,,,,5,77,Protectorate of Menoth,,Milano,,,,,0,66
114,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,31cc4e04-c5fc-4371-bd89-c70a767ec675,Assassination,5. Outlast,7,Legion of Everblight,,France,,,,,9,100,Circle Orboros,,Slovenia,,,,,6,85
115,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,0d07ef79-9077-4156-8477-3bde1dadac72,Assassination,5. Outlast,6,Trollbloods,,France,,,,,4,22,Circle Orboros,,Emilia,,,,,1,0
116,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,fcc270c1-e7c7-46b8-831a-c77e44b9d741,Assassination,5. Outlast,7,Trollbloods,,Germany,,,,,7,74,Grymkin,,Roma,,,,,6,53
117,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,0232c34c-20e7-4e4e-a2ff-a8dd7c0ab4a2,Assassination,5. Outlast,5,Retribution of Scyrah,,Spagna,,,,,3,32,Mercenaries,,Genova,,,,,2,51
118,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,130c8e98-f735-4277-9c92-f932b3aa03ce,Scenario,5. Outlast,5,Legion of Everblight,,Genova,,,,,7,96,Circle Orboros,,Milano,,,,,2,23
119,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,2249d47d-117a-4194-9915-6a38a187faba,Assassination,5. Outlast,7,Protectorate of Menoth,,Genova,,,,,4,35,Cygnar,,Roma,,,,,1,27
120,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,1053ed52-d280-481d-b19a-e9db0240c160,Scenario,5. Outlast,6,Circle Orboros,,France,,,,,8,50,Trollbloods,,Milano,,,,,3,34
121,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,f546ce77-2f61-4c48-8278-11b425d915b1,Assassination,5. Outlast,4,Skorne,,Brescia,,,,,1,74,Trollbloods,,Slovenia,,,,,5,49
122,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,d36e8a8b-6817-4bdb-be25-1ac421802854,Assassination,5. Outlast,4,Trollbloods,,Milano,,,,,3,58,Khador,,Roma,,,,,0,8
123,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,a368f408-9f80-4876-8d44-2c0f93aa8e1f,Assassination,5. Outlast,7,Cygnar,,Germany,,,,,4,60,Retribution of Scyrah,,Milano,,,,,4,46
124,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,1,e49bfa0c-61b9-42b4-87f7-a498f6837308,Assassination,5. Outlast,5,Grymkin,,Spagna,,,,,3,71,Protectorate of Menoth,,Ancona,,,,,1,25
125,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,378d5ee9-404a-4c87-919c-8e4111ef9cec,Assassination,4. Breakdown,5,Mercenaries,,Genova,,,,,5,87,Skorne,,Brescia,,,,,1,69
126,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,9071907a-8087-4988-85ce-23a177b4c7b7,Assassination,4. Breakdown,6,Grymkin,,Spagna,,,,,2,67,Legion of Everblight,,France,,,,,3,87
127,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,81f71207-8764-4d38-808c-0ecdbfb1464d,Scenario,4. Breakdown,5,Circle Orboros,,France,,,,,8,117,Legion of Everblight,,Genova,,,,,3,65
128,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,a79f359a-aa4c-4249-a2e6-73fabb95dc3f,Scenario,4. Breakdown,5,Convergence of Cyriss,,Milano,,,,,6,40,Khador,,Calabria,,,,,0,80
129,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,39d25858-fb80-496f-83bf-5269b930c00f,Assassination,4. Breakdown,0,Cryx,,Roma,,,,,1,58,Cygnar,,Slovenia,,,,,1,85
130,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,9da6fac8-4206-4149-a939-2e113a1e2b71,Scenario,4. Breakdown,4,Retribution of Scyrah,,Genova,,,,,6,56,Trollbloods,,Milano,,,,,1,32
131,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,43aecccd-588e-42f7-99fa-659ab1d043e8,Assassination,4. Breakdown,5,Cryx,,Roma,,,,,6,81,Trollbloods,,Germany,,,,,5,71
132,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,45ccd03e-c516-4d6c-bbd7-97338c598fb3,Assassination,4. Breakdown,4,Circle Orboros,,France,,,,,0,18,Convergence of Cyriss,,Genova,,,,,2,41
133,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,13d20aee-6acd-44c9-a336-8661e296bfdf,Assassination,4. Breakdown,4,Protectorate of Menoth,,Genova,,,,,0,50,Legion of Everblight,,France,,,,,1,1
134,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,fbd5b6fb-0d0f-4f0c-b616-d5682d6e2b41,Assassination,4. Breakdown,3,Circle Orboros,,Roma,,,,,2,10,Skorne,,France,,,,,1,36
135,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,634acb8e-ae73-41f8-98aa-f0bfbc85aae4,Scenario,4. Breakdown,7,Trollbloods,,Germany,,,,,8,115,Retribution of Scyrah,,Spagna,,,,,3,42
136,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,9901ff53-8800-4486-8dbc-7f028ca7d83d,Assassination,4. Breakdown,4,Circle Orboros,,Slovenia,,,,,5,91,Trollbloods,,Milano,,,,,4,54
137,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,87c8d5f8-79d1-45b1-98ac-b5e77e328f4a,Assassination,4. Breakdown,7,Grymkin,,Pisa,,,,,5,113,Skorne,,Slovenia,,,,,3,71
138,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,af6ca0e9-1145-48ff-948f-7e27387d3ed9,Scenario,4. Breakdown,5,Cryx,,France,,,,,5,40,Cygnar,,Germany,,,,,0,73
139,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,e0b9c833-2bdc-4577-b465-bf9649874582,Assassination,4. Breakdown,4,Trollbloods,,France,,,,,1,15,Khador,,Milano,,,,,1,57
140,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,00b1db1c-46ed-4393-b03b-250561684882,Assassination,4. Breakdown,5,Protectorate of Menoth,,Brescia,,,,,4,32,Circle Orboros,,Slovenia,,,,,4,58
141,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,99d9ec73-4fd6-4ec7-81db-21dae46e7025,Assassination,4. Breakdown,5,Grymkin,,Roma,,,,,0,50,Circle Orboros,,Emilia,,,,,0,32
142,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,9e529284-3330-4972-a2f9-393058707f67,Assassination,4. Breakdown,3,Protectorate of Menoth,,Emilia,,,,,0,51,Trollbloods,,Slovenia,,,,,0,5
143,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,c292c1d8-1d22-422e-acb2-4603918571dd,Scenario,4. Breakdown,3,Retribution of Scyrah,,Milano,,,,,5,40,Legion of Everblight,,France,,,,,0,0
144,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,adaf04a4-2e3b-42b4-bd0c-fb909d1ac450,Assassination,4. Breakdown,4,Cygnar,,Roma,,,,,0,42,Protectorate of Menoth,,Slovenia,,,,,1,0
145,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,2a5c0264-5d62-4e48-afe2-cc1c58f9afa6,Scenario,4. Breakdown,4,Circle Orboros,,Emilia,,,,,5,71,Trollbloods,,Milano,,,,,0,18
146,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,ec0eb33a-7700-484a-a9bf-1000f8378673,Assassination,4. Breakdown,6,Protectorate of Menoth,,Brescia,,,,,5,102,Circle Orboros,,Milano,,,,,2,46
147,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,6bcdd975-9fa2-4a47-b4d9-0fad2d7a3124,Scenario,4. Breakdown,0,Protectorate of Menoth,,Milano,,,,,8,100,Cryx,,Russia,,,,,3,50
148,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,8ea422b5-22ca-4dca-86b4-2713aac867ae,Scenario,4. Breakdown,5,Circle Orboros,,Milano,,,,,7,102,Cryx,,Brescia,,,,,0,46
149,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,a45d388e-741c-491a-93fe-533df23079e4,Assassination,4. Breakdown,4,Skorne,,Milano,,,,,2,50,Cygnar,,Genova,,,,,1,30
150,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,fdce7691-93c3-4875-985b-c259c6e8e477,Scenario,4. Breakdown,4,Khador,,Brescia,,,,,5,100,Cygnar,,Milano,,,,,0,11
151,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,e509c17a-c4ca-4159-b0fa-874e4ce1416f,Scenario,4. Breakdown,3,Retribution of Scyrah,,Genova,,,,,5,74,Cygnar,,Ancona,,,,,0,8
152,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,2,3edc8c71-5d34-4228-b2ba-c491cacfa611,Assassination,4. Breakdown,4,Cygnar,,Russia,,,,,0,65,Khador,,Roma,,,,,0,22
153,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,703a7b54-149c-4081-99d8-165ec23b3b7e,Scenario,1. The Pit,5,Trollbloods,,Germany,,,,,5,109,Cryx,,Roma,,,,,0,24
154,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,70778fe3-aafd-4365-9734-7d250c875f6a,Assassination,1. The Pit,7,Circle Orboros,,Roma,,,,,8,84,Convergence of Cyriss,,Milano,,,,,7,58
155,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,4d13819d-0aa2-4833-b8c9-29649dec6253,Assassination,1. The Pit,0,Retribution of Scyrah,,Genova,,,,,1,20,Circle Orboros,,Slovenia,,,,,0,4
156,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,d491f456-c290-496d-95a9-27d7e8fd1b0d,Assassination,1. The Pit,5,Grymkin,,Spagna,,,,,0,31,Trollbloods,,France,,,,,1,41
157,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,fb6049ee-0dd1-4d50-950a-126a15d425c3,Scenario,1. The Pit,5,Circle Orboros,,France,,,,,6,48,Cryx,,Roma,,,,,1,10
158,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,7c118a5f-d2ed-44c5-8eb7-2003e65ca02a,Assassination,1. The Pit,7,Grymkin,,Pisa,,,,,5,80,Protectorate of Menoth,,Genova,,,,,3,30
159,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,7354ec24-93d9-4325-a4d3-dc47d28255fa,Scenario,1. The Pit,7,Circle Orboros,,France,,,,,10,119,Cryx,,France,,,,,5,89
160,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,5f16a9d7-db50-4e7f-acb8-b30926955052,Scenario,1. The Pit,4,Legion of Everblight,,Genova,,,,,8,101,Protectorate of Menoth,,Brescia,,,,,1,35
161,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,3179e5f7-e940-41ec-af44-43cb3dfb57ce,Scenario,1. The Pit,5,Trollbloods,,Germany,,,,,6,80,Circle Orboros,,Emilia,,,,,1,36
162,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,bc9127cf-3d35-44f2-a29d-24df76b54488,Scenario,1. The Pit,6,Protectorate of Menoth,,Emilia,,,,,10,104,Skorne,,Slovenia,,,,,5,49
163,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,049785b2-6c6a-4156-ad4c-b8032fab57b1,Scenario,1. The Pit,5,Convergence of Cyriss,,Genova,,,,,7,116,Skorne,,France,,,,,2,77
164,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,b70cdac0-4303-43f5-a5b4-19e4bc0d222e,Assassination,1. The Pit,7,Cygnar,,Russia,,,,,8,97,Retribution of Scyrah,,Spagna,,,,,4,75
165,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,a888ef52-e732-41e4-a977-5ec7a073f350,Scenario,1. The Pit,5,Cygnar,,Germany,,,,,0,32,Protectorate of Menoth,,Ancona,,,,,5,50
166,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,41309d5d-ff96-487f-9b50-42f84d087d3d,Assassination,1. The Pit,2,Legion of Everblight,,France,,,,,0,15,Circle Orboros,,Milano,,,,,0,14
167,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,e23fbd6a-dd53-447f-8343-3c57211bcd63,Scenario,1. The Pit,7,Grymkin,,Roma,,,,,5,105,Legion of Everblight,,France,,,,,0,73
168,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,e833501e-f0e0-47fb-839f-18c389d1d31c,Assassination,1. The Pit,6,Mercenaries,,Genova,,,,,1,110,Cygnar,,Slovenia,,,,,0,26
169,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,2dc514bb-5ed2-4412-ae1e-bbc05b5f65e1,Assassination,1. The Pit,6,Protectorate of Menoth,,Brescia,,,,,3,33,Trollbloods,,Milano,,,,,5,75
170,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,7da8b979-ecb4-4709-935d-fd30e2af2467,Scenario,1. The Pit,5,Khador,,Brescia,,,,,7,72,Protectorate of Menoth,,Milano,,,,,2,41
171,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,97ca3c0a-adeb-4b1b-857f-f3d0a520fbf1,Assassination,1. The Pit,6,Skorne,,Milano,,,,,4,70,Khador,,Calabria,,,,,2,70
172,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,c5659563-94ad-4868-9ba2-695acaf7bd1f,Scenario,1. The Pit,3,Trollbloods,,Milano,,,,,7,0,Khador,,Milano,,,,,1,0
173,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,d30e5b35-e35f-4f87-899b-3add65132a4e,Scenario,1. The Pit,7,Cygnar,,Roma,,,,,8,121,Retribution of Scyrah,,Genova,,,,,3,25
174,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,42841242-b560-46ec-89e5-47cb9a892048,Assassination,1. The Pit,3,Skorne,,Brescia,,,,,5,43,Retribution of Scyrah,,Milano,,,,,1,17
175,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,d9f3adda-b637-46f2-a647-f2657ffa5ec4,Assassination,1. The Pit,3,Circle Orboros,,Milano,,,,,4,45,Cygnar,,Ancona,,,,,0,9
176,4/24/2018,cf472342-e8b4-45d1-9578-ae35b38a4e8d,3,a3d24f22-8b90-4387-a501-ae0bdb5a5e4e,Assassination,1. The Pit,3,Cygnar,,Genova,,,,,2,25,Protectorate of Menoth,,Slovenia,,,,,2,30
